"","gene1","gene2","co_occurance","mutual_exclusion","co_cut","pval"
"1","ABL1","ALK",2,25,9,1
"2","ABL1","APOB",3,97,10,1
"3","ABL1","ARHGAP35",2,33,9,1
"4","ABL1","ARID2",2,31,9,1
"5","ABL1","ATM",3,36,10,1
"6","ABL1","BCOR",2,22,9,1
"7","ABL1","BRCA1",3,23,9,1
"8","ABL1","CACNA1A",3,37,10,1
"9","ABL1","CDKN2A",4,61,10,1
"10","ABL1","CHD8",3,22,9,1
"11","ABL1","CTNND1",2,19,8,1
"12","ABL1","CUL3",2,27,9,1
"13","ABL1","ERBB2",2,16,7,1
"14","ABL1","ERBB4",2,53,10,1
"15","ABL1","FAT1",3,67,10,1
"16","ABL1","FLNA",2,36,10,1
"17","ABL1","FLT3",2,26,9,1
"18","ABL1","HLA-A",2,13,6,1
"19","ABL1","HUWE1",3,48,10,1
"20","ABL1","IRF6",2,20,8,1
"21","ABL1","KEAP1",2,57,10,1
"22","ABL1","KMT2A",2,36,10,1
"23","ABL1","KMT2C",2,60,10,1
"24","ABL1","KMT2D",4,87,10,1
"25","ABL1","MECOM",3,21,9,1
"26","ABL1","MED12",2,31,9,1
"27","ABL1","MYH9",3,34,10,1
"28","ABL1","PBRM1",3,14,7,1
"29","ABL1","PIK3CG",2,60,10,1
"30","ABL1","RAC1",2,13,6,1
"31","ABL1","SPTA1",2,117,10,1
"32","ABL1","TP53",8,317,10,1
"33","ABL1","USP9X",3,26,9,1
"34","ABL1","ZFHX3",2,49,10,1
"35","ACVR1","APOB",2,94,5,1
"36","ACVR1","DMD",3,72,5,1
"37","ACVR1","INPPL1",2,15,5,1
"38","ACVR1","KMT2D",2,86,5,1
"39","ACVR1","PIK3CG",2,55,5,1
"40","ACVR1","TP53",4,320,5,1
"41","ACVR1B","ALK",2,25,9,1
"42","ACVR1B","APOB",2,99,10,1
"43","ACVR1B","ARID1A",2,28,9,1
"44","ACVR1B","ARID2",2,31,9.04999999999995,1
"45","ACVR1B","ATM",2,38,10,1
"46","ACVR1B","ATR",2,32,9.04999999999995,1
"47","ACVR1B","CARD11",3,20,9,1
"48","ACVR1B","CDKN2A",2,65,10,1
"49","ACVR1B","CYSLTR2",3,15,8,1
"50","ACVR1B","DACH1",3,25,9,1
"51","ACVR1B","DICER1",2,22,9,1
"52","ACVR1B","DMD",2,79,10,1
"53","ACVR1B","EP300",2,24,8.04999999999995,1
"54","ACVR1B","ERBB4",2,53,10,1
"55","ACVR1B","FAT1",4,65,10,1
"56","ACVR1B","GTF2I",2,11,5,1
"57","ACVR1B","HGF",2,41,10,1
"58","ACVR1B","IL7R",2,39,10,1
"59","ACVR1B","KEAP1",2,57,10,1
"60","ACVR1B","KIT",2,32,9,1
"61","ACVR1B","KMT2A",4,32,10,1
"62","ACVR1B","KMT2C",2,60,10,1
"63","ACVR1B","KMT2D",2,91,10,1
"64","ACVR1B","MAP3K4",2,22,9,1
"65","ACVR1B","MUC6",3,38,10,1
"66","ACVR1B","MYCN",2,13,6,1
"67","ACVR1B","NF1",3,51,10,1
"68","ACVR1B","NOTCH2",2,30,9,1
"69","ACVR1B","PDGFRA",2,33,9,1
"70","ACVR1B","PLCB4",2,29,9,1
"71","ACVR1B","PMS1",2,19,8,1
"72","ACVR1B","POLQ",2,41,10,1
"73","ACVR1B","PTEN",2,45,10,1
"74","ACVR1B","PTPRC",2,42,10,1
"75","ACVR1B","PTPRD",2,47,10,1
"76","ACVR1B","SPTA1",5,111,10,1
"77","ACVR1B","TGIF1",2,11,5,1
"78","ACVR1B","TLR4",2,50,10,1
"79","ACVR1B","TP53",4,325,10,1
"80","ACVR1B","USP9X",2,28,9,1
"81","ACVR1B","ZFHX3",3,47,10,1
"82","ACVR2A","ALB",2,14,6,1
"83","ACVR2A","ARID1A",2,24,6,1
"84","ACVR2A","ARID2",3,25,6,1
"85","ACVR2A","ATR",3,26,6,1
"86","ACVR2A","BRCA1",2,21,6,1
"87","ACVR2A","BRD7",2,7,5,1
"88","ACVR2A","CNBD1",2,17,6,1
"89","ACVR2A","CREBBP",2,36,6,1
"90","ACVR2A","CYLD",2,18,6,1
"91","ACVR2A","DACH1",2,23,6,1
"92","ACVR2A","DMD",3,73,6,1
"93","ACVR2A","ERBB4",3,47,6,1
"94","ACVR2A","FAT1",2,65,6,1
"95","ACVR2A","GTF2I",2,7,4,1
"96","ACVR2A","KDM6A",2,21,6,1
"97","ACVR2A","KMT2C",2,56,6,1
"98","ACVR2A","MACF1",4,59,6,1
"99","ACVR2A","MAP3K4",2,18,6,1
"100","ACVR2A","MET",2,9,5,1
"101","ACVR2A","NCOR1",3,27,6,1
"102","ACVR2A","NF1",2,49,6,1
"103","ACVR2A","PLCB4",3,23,6,1
"104","ACVR2A","POLE",2,22,6,1
"105","ACVR2A","PPP2R1A",2,16,6,1
"106","ACVR2A","PTPRC",2,38,6,1
"107","ACVR2A","SCAF4",2,12,6,1
"108","ACVR2A","SPTA1",3,111,6,1
"109","ACVR2A","TBX3",3,19,6,1
"110","ACVR2A","TP53",4,321,6,1
"111","ACVR2A","WHSC1",2,10,5,1
"112","AJUBA","ATRX",2,27,5,1
"113","AJUBA","EPHA3",2,45,5,1
"114","AJUBA","KMT2B",2,19,5,1
"115","AJUBA","MED12",4,22,5,1
"116","AJUBA","NF1",2,48,5,1
"117","AJUBA","SPTA1",2,112,5,1
"118","AJUBA","TP53",3,322,5,1
"119","AJUBA","USP9X",2,23,5,1
"120","AJUBA","ZFHX3",2,44,5,1
"121","AKT1","APOB",3,93,6,1
"122","AKT1","ARID1A",2,24,6,1
"123","AKT1","DMD",3,73,6,1
"124","AKT1","ERBB4",2,49,6,1
"125","AKT1","FAM46D",2,9,5,1
"126","AKT1","FLNA",2,32,6,1
"127","AKT1","KIF1A",2,31,6,1
"128","AKT1","MUC6",2,36,6,1
"129","AKT1","NCOR1",3,27,6,1
"130","AKT1","RNF111",2,13,6,1
"131","AKT1","SF3B1",2,15,6,1
"132","AKT1","SPTA1",4,109,6,1
"133","AKT1","TNFAIP3",2,10,5,1
"134","AKT1","TP53",4,321,6,1
"135","AKT1","ZBTB7B",2,12,6,1
"136","ALB","ALK",4,23,10,1
"137","ALB","APC",2,32,10,1
"138","ALB","APOB",6,93,12,1
"139","ALB","ARID1A",3,28,10,1
"140","ALB","ARID2",4,29,11,1
"141","ALB","ASXL2",3,30,11,1
"142","ALB","ATM",2,40,11,1
"143","ALB","ATR",4,30,11,1
"144","ALB","ATRX",2,34,11,1
"145","ALB","BRD7",3,11,5,1
"146","ALB","CACNA1A",2,41,11,1
"147","ALB","CARD11",2,24,10,1
"148","ALB","CDK12",2,24,9,1
"149","ALB","CHD4",3,20,9,1
"150","ALB","CHD8",2,26,10,1
"151","ALB","CNBD1",2,23,9,1
"152","ALB","CREBBP",2,42,11,1
"153","ALB","DMD",3,79,12,1
"154","ALB","EPHA2",2,20,8,1
"155","ALB","ERBB4",5,49,12,1
"156","ALB","ERCC2",2,15,7,1
"157","ALB","FAT1",3,69,12,1
"158","ALB","FBXW7",2,31,10,1
"159","ALB","FLNA",5,32,11,1
"160","ALB","FOXA2",2,17,7,1
"161","ALB","HGF",2,43,11,1
"162","ALB","HUWE1",2,52,12,1
"163","ALB","IL7R",2,41,11,1
"164","ALB","JAK2",3,21,9,1
"165","ALB","KANSL1",2,17,7,1
"166","ALB","KEL",3,24,10,1
"167","ALB","KIF1A",4,33,11,1
"168","ALB","KIT",3,32,11,1
"169","ALB","KMT2A",3,36,11,1
"170","ALB","KMT2B",2,26,10,1
"171","ALB","KMT2C",3,60,12,1
"172","ALB","KMT2D",4,89,12,1
"173","ALB","LATS2",2,13,5,1
"174","ALB","MACF1",6,61,12,1
"175","ALB","MECOM",3,23,10,1
"176","ALB","MED12",2,33,11,1
"177","ALB","MUC6",2,42,11,1
"178","ALB","MYH9",3,36,11,1
"179","ALB","NCOR1",3,33,11,1
"180","ALB","NF1",3,53,12,1
"181","ALB","NIPBL",3,29,10.05,1
"182","ALB","NOTCH1",2,39,11,1
"183","ALB","NOTCH2",4,28,11,1
"184","ALB","NSD1",3,34,11,1
"185","ALB","PDGFRA",2,35,11,1
"186","ALB","PGR",3,26,10,1
"187","ALB","PIK3CB",2,25,10,1
"188","ALB","PLCB4",5,25,11,1
"189","ALB","POLQ",4,39,11,1
"190","ALB","PTCH1",2,19,8,1
"191","ALB","PTPRD",5,43,12,1
"192","ALB","RNF111",2,19,8,1
"193","ALB","SPTA1",3,117,12,1
"194","ALB","TBX3",2,27,10,1
"195","ALB","TNFAIP3",2,16,7,1
"196","ALB","TP53",7,321,12,1
"197","ALB","WT1",3,28,10,1
"198","ALB","ZFHX3",2,51,12,1
"199","ALK","APOB",9,94,19,1
"200","ALK","ARHGAP35",3,40,15,1
"201","ALK","ARID1A",3,35,13,1
"202","ALK","ARID2",3,38,14,1
"203","ALK","ASXL1",2,36,13,1
"204","ALK","ASXL2",2,39,14,1
"205","ALK","ATM",3,45,15,1
"206","ALK","ATR",6,33,15,1
"207","ALK","BCOR",2,31,11,1
"208","ALK","BRCA1",4,30,13,1
"209","ALK","BRCA2",4,43,15,1
"210","ALK","BRD7",2,20,5,1
"211","ALK","CACNA1A",6,40,16,1
"212","ALK","CARD11",2,31,12,1
"213","ALK","CDKN2A",5,68,17,1
"214","ALK","CHD8",3,31,12,1
"215","ALK","COL5A1",3,34,13,1
"216","ALK","DMD",3,86,18,1
"217","ALK","EP300",2,33,12,1
"218","ALK","EPHA2",2,27,10,1
"219","ALK","EPHA3",2,59,17,1
"220","ALK","ERBB4",3,60,17,1
"221","ALK","EZH2",2,23,8,1
"222","ALK","FAT1",3,76,18,1
"223","ALK","FLNA",3,43,15,1
"224","ALK","FLT3",2,35,13,1
"225","ALK","GNAS",2,27,10,1
"226","ALK","HGF",5,44,16,1
"227","ALK","HUWE1",3,57,16,1
"228","ALK","IL7R",5,42,16,1
"229","ALK","KDM6A",2,34,12,1
"230","ALK","KEAP1",4,62,17,1
"231","ALK","KEL",2,33,12,1
"232","ALK","KIF1A",4,40,15,1
"233","ALK","KIT",4,37,15,1
"234","ALK","KMT2A",3,43,15,1
"235","ALK","KMT2B",2,33,12,1
"236","ALK","KMT2C",2,69,17,1
"237","ALK","KMT2D",6,92,19,1
"238","ALK","LATS1",2,37,13,1
"239","ALK","MACF1",4,72,17,1
"240","ALK","MAP2K1",2,23,8,1
"241","ALK","MAP3K4",2,31,11,1
"242","ALK","MECOM",2,32,12,1
"243","ALK","MED12",3,38,14,1
"244","ALK","MLH1",2,23,8,1
"245","ALK","MTOR",2,35,13,1
"246","ALK","MUC6",5,43,16,1
"247","ALK","MYCN",2,22,7,1
"248","ALK","MYH9",4,41,15,1
"249","ALK","NF1",3,60,17,1
"250","ALK","NFE2L2",3,79,17.05,1
"251","ALK","NOTCH1",2,46,15,1
"252","ALK","NOTCH2",3,37,14,1
"253","ALK","NSD1",4,39,15,1
"254","ALK","PDGFRA",3,40,15,1
"255","ALK","PGR",4,31,13,1
"256","ALK","PIK3CA",3,67,17,1
"257","ALK","PIK3CB",3,30,12,1
"258","ALK","PIK3CG",2,69,17,1
"259","ALK","PLCB4",3,36,14,1
"260","ALK","PLXNB2",3,37,14,1
"261","ALK","POLQ",2,50,15,1
"262","ALK","PPP2R1A",2,29,11,1
"263","ALK","PTPRC",3,49,16,1
"264","ALK","PTPRD",5,50,17,1
"265","ALK","RAC1",2,22,7,1
"266","ALK","RASA1",2,38,13,1
"267","ALK","RNF111",2,26,9,1
"268","ALK","SPTA1",5,120,19,1
"269","ALK","TAF1",2,36,13,1
"270","ALK","TP53",13,316,19,1
"271","ALK","USP9X",3,35,13,1
"272","ALK","WT1",3,35,13,1
"273","ALK","ZBTB7B",2,25,9,1
"274","ALK","ZFHX3",3,56,17,1
"275","ALK","ZFP36L1",2,26,10,1
"276","AMER1","APOB",5,106,22,1
"277","AMER1","ARID2",2,44,15,1
"278","AMER1","ATR",2,45,15,1
"279","AMER1","ATRX",4,41,16,1
"280","AMER1","B2M",2,26,7,1
"281","AMER1","BCOR",3,33,13,1
"282","AMER1","CACNA1A",3,50,17,1
"283","AMER1","CARD11",2,35,12,1
"284","AMER1","CHD4",2,33,11,1
"285","AMER1","CNBD1",4,30,12,1
"286","AMER1","CREBBP",2,53,17,1
"287","AMER1","DMD",4,88,21,1
"288","AMER1","EPHA3",2,63,18,1
"289","AMER1","ERBB4",5,60,20,1
"290","AMER1","ESR1",2,34,12,1
"291","AMER1","FAT1",2,82,20,1
"292","AMER1","FGFR3",2,33,11,1
"293","AMER1","FLNA",2,49,17,1
"294","AMER1","HGF",2,54,17,1
"295","AMER1","HUWE1",6,55,20,1
"296","AMER1","IL7R",3,50,17,1
"297","AMER1","KEAP1",3,68,19,1
"298","AMER1","KIT",3,43,15.05,1
"299","AMER1","KMT2D",2,104,21,1
"300","AMER1","LZTR1",2,26,7,1
"301","AMER1","MECOM",3,34,13,1
"302","AMER1","MED12",3,42,15,1
"303","AMER1","MYH9",2,49,16,1
"304","AMER1","NCOR1",2,46,16,1
"305","AMER1","NF1",3,64,19,1
"306","AMER1","NFE2L2",2,85,20,1
"307","AMER1","NIPBL",2,42,15,1
"308","AMER1","NOTCH2",2,43,15,1
"309","AMER1","NRAS",2,24,5,1
"310","AMER1","NSD1",3,45,16,1
"311","AMER1","NUP133",2,35,12,1
"312","AMER1","PDGFRA",4,42,16,1
"313","AMER1","PGR",3,37,14,1
"314","AMER1","PHF6",2,22,3,1
"315","AMER1","PIK3CA",3,71,19,1
"316","AMER1","PIK3CG",5,67,20,1
"317","AMER1","PLCB4",2,42,15,1
"318","AMER1","POLE",2,39,14,1
"319","AMER1","PTEN",3,56,18,1
"320","AMER1","PTPRD",6,52,19,1
"321","AMER1","RB1",4,37,15,1
"322","AMER1","SETBP1",2,41,14,1
"323","AMER1","SETD2",2,35,12,1
"324","AMER1","SPTA1",8,118,22,1
"325","AMER1","TAF1",4,36,15,1
"326","AMER1","TBX3",3,36,14,1
"327","AMER1","TLR4",3,61,19,1
"328","AMER1","TP53",15,316,23,1
"329","AMER1","USP9X",2,41,15,1
"330","AMER1","ZBTB20",2,45,15,1
"331","AMER1","ZFP36L1",2,30,10,1
"332","AMER1","ZMYM2",2,24,5,1
"333","AMER1","ZMYM3",2,34,12,1
"334","AMER1","ZNF133",2,27,8,1
"335","APC","APOB",2,113,22,1
"336","APC","ARID2",2,45,15,1
"337","APC","ASXL2",2,44,15,1
"338","APC","ATF7IP",3,38,14,1
"339","APC","ATM",3,50,17,1
"340","APC","CACNA1A",2,53,17,1
"341","APC","CARD11",3,34,13,1
"342","APC","CNBD1",3,33,12,1
"343","APC","COL5A1",3,39,15,1
"344","APC","CREBBP",3,52,18,1
"345","APC","DACH1",2,41,15,1
"346","APC","DIAPH2",2,35,12,1
"347","APC","DMD",4,89,21,1
"348","APC","DNMT3A",2,32,10,1
"349","APC","EPHA2",3,30,11,1
"350","APC","EPHA3",3,62,19,1
"351","APC","ERBB2",3,28,9,1
"352","APC","ERBB4",4,63,20,1
"353","APC","FAT1",6,75,22,1
"354","APC","FBXW7",3,41,15,1
"355","APC","FLNA",2,50,17,1
"356","APC","GABRA6",3,38,14,1
"357","APC","GNA13",2,25,5,1
"358","APC","GRIN2D",2,30,9,1
"359","APC","HGF",3,53,18,1
"360","APC","HUWE1",3,62,19,1
"361","APC","INPPL1",2,34,11,1
"362","APC","KEL",2,38,13,1
"363","APC","KIF1A",2,49,16.05,1
"364","APC","KMT2B",2,38,13,1
"365","APC","KMT2C",4,70,20,1
"366","APC","KMT2D",3,103,22,1
"367","APC","MACF1",2,81,20.05,1
"368","APC","MAP2K4",2,24,4,1
"369","APC","MGA",2,38,13.05,1
"370","APC","MUC6",2,54,17,1
"371","APC","NCOR1",5,41,17,1
"372","APC","NF1",7,57,21,1
"373","APC","NFE2L2",2,86,21,1
"374","APC","PIK3CA",4,70,21,1
"375","APC","PIK3CG",6,66,21,1
"376","APC","PLCB4",3,41,15.05,1
"377","APC","PLXNB2",2,44,15,1
"378","APC","PMS1",2,33,11,1
"379","APC","POLE",2,40,14,1
"380","APC","POLQ",3,53,18,1
"381","APC","PTPN11",2,30,9,1
"382","APC","PTPRD",3,59,19,1
"383","APC","RFC1",2,26,6,1
"384","APC","SETBP1",2,42,14,1
"385","APC","SMAD4",2,31,10,1
"386","APC","SMARCA4",2,36,13,1
"387","APC","SMC3",2,26,6,1
"388","APC","SPTA1",5,125,23,1
"389","APC","TBX3",2,39,14,1
"390","APC","TLR4",2,64,19,1
"391","APC","TP53",16,315,24,1
"392","APC","TSC2",2,31,10,1
"393","APC","USP9X",2,42,15,1
"394","APC","ZBTB20",2,46,16,1
"395","APC","ZFHX3",3,61,19,1
"396","APOB","ARHGAP35",9,102,25,1
"397","APOB","ARID1A",3,109,21,1
"398","APOB","ARID2",6,106,23,1
"399","APOB","ARID5B",3,102,15,1
"400","APOB","ASXL1",5,104,20,1
"401","APOB","ASXL2",8,101,23,1
"402","APOB","ATF7IP",4,105,19,1
"403","APOB","ATM",11,103,29,1
"404","APOB","ATR",8,103,24,1
"405","APOB","ATRX",5,109,24,1
"406","APOB","AXIN2",2,93,4,1
"407","APOB","BAP1",2,93,4,1
"408","APOB","BCOR",5,99,16,1
"409","APOB","BRAF",4,97,12,1
"410","APOB","BRCA1",7,98,19,1
"411","APOB","BRCA2",9,107,28.05,1
"412","APOB","BRD7",3,92,5,1
"413","APOB","CACNA1A",11,104,30,1
"414","APOB","CARD11",7,95,16,1
"415","APOB","CBFB",2,94,5,1
"416","APOB","CDH1",3,94,7,1
"417","APOB","CDK12",7,95,16,1
"418","APOB","CDKN2A",17,118,45,1
"419","APOB","CHD3",2,100,11,1
"420","APOB","CHD4",2,103,14,1
"421","APOB","CHD8",5,101,18,1
"422","APOB","CIC",3,92,5,1
"423","APOB","CNBD1",4,100,15,1
"424","APOB","COL5A1",5,104,20,1
"425","APOB","CREB3L3",3,99,12,1
"426","APOB","CREBBP",10,107,30,1
"427","APOB","CTCF",3,94,7,1
"428","APOB","CTNNB1",2,93,4,1
"429","APOB","CTNND1",3,100,13,1
"430","APOB","CUL1",4,95,10,1
"431","APOB","CUL3",6,102,20,1
"432","APOB","CYLD",5,99,16,1
"433","APOB","CYSLTR2",5,94,11,1
"434","APOB","DACH1",3,108,20,1
"435","APOB","DDX3X",2,99,10,1
"436","APOB","DHX9",2,101,12,1
"437","APOB","DICER1",5,99,16,1
"438","APOB","DMD",17,132,50.05,1
"439","APOB","DNMT3A",3,99,12,1
"440","APOB","EEF2",2,94,5,1
"441","APOB","EGFR",3,103,16,1
"442","APOB","EP300",5,101,18,1
"443","APOB","EPHA2",2,101,12,1
"444","APOB","EPHA3",14,109,37,1
"445","APOB","ERBB2",4,95,10,1
"446","APOB","ERBB4",13,114,38.05,1
"447","APOB","ERCC2",2,96,7,1
"448","APOB","ESR1",3,102,15,1
"449","APOB","EZH2",2,97,8,1
"450","APOB","FAT1",9,138,44,1
"451","APOB","FBXW7",7,102,22,1
"452","APOB","FGFR1",3,95,8,1
"453","APOB","FGFR2",3,103,16,1
"454","APOB","FGFR3",3,101,14,1
"455","APOB","FLNA",10,103,28,1
"456","APOB","FLT3",7,99,20,1
"457","APOB","GABRA6",3,107,19,1
"458","APOB","GATA3",4,101,16,1
"459","APOB","GNA13",3,92,5,1
"460","APOB","GNAS",4,97,12,1
"461","APOB","H3F3C",2,96,7,1
"462","APOB","HGF",10,108,31,1
"463","APOB","HLA-B",2,94,5,1
"464","APOB","HUWE1",10,117,36,1
"465","APOB","IL7R",9,108,29,1
"466","APOB","INPPL1",4,99,14,1
"467","APOB","IRF2",3,93,6,1
"468","APOB","IRF6",4,99,14,1
"469","APOB","JAK1",4,92,7,1
"470","APOB","JAK2",6,96,15,1
"471","APOB","JAK3",4,95,10,1
"472","APOB","KANSL1",3,96,9,1
"473","APOB","KDM5C",3,99,12,1
"474","APOB","KDM6A",4,104,19,1
"475","APOB","KEAP1",11,122,40,1
"476","APOB","KEL",6,99,18,1
"477","APOB","KIF1A",15,92,28,1
"478","APOB","KIT",10,99,25,1
"479","APOB","KLF5",4,98,13,1
"480","APOB","KMT2A",7,109,27,1
"481","APOB","KMT2B",5,101,18,1
"482","APOB","KMT2C",15,117,42,1
"483","APOB","KMT2D",19,140,55,1
"484","APOB","LATS1",4,107,21,1
"485","APOB","LATS2",2,94,5,1
"486","APOB","LZTR1",2,96,7,1
"487","APOB","MACF1",20,114,46,1
"488","APOB","MAP3K1",3,100,13,1
"489","APOB","MAP3K4",2,105,16,1
"490","APOB","MECOM",5,100,17,1
"491","APOB","MET",2,96,7,1
"492","APOB","MGA",4,103,18,1
"493","APOB","MSH3",3,97,10,1
"494","APOB","MSH6",3,94,7,1
"495","APOB","MTOR",4,105,19,1
"496","APOB","MUC6",9,109,30,1
"497","APOB","MYCN",2,96,7,1
"498","APOB","MYH9",8,107,27,1
"499","APOB","NCOR1",8,104,25,1
"500","APOB","NF1",10,120,38,1
"501","APOB","NF2",3,94,7,1
"502","APOB","NFE2L2",14,131,47,1
"503","APOB","NIPBL",7,102,22,1
"504","APOB","NOTCH1",9,106,28,1
"505","APOB","NOTCH2",9,99,23,1
"506","APOB","NPM1",2,91,2,1
"507","APOB","NSD1",5,111,26,1
"508","APOB","NUP133",5,99,16,1
"509","APOB","PDGFRA",7,106,25,1
"510","APOB","PGR",5,103,19,1
"511","APOB","PHF6",2,92,3,1
"512","APOB","PIK3CA",10,127,41,1
"513","APOB","PIK3CB",3,104,17,1
"514","APOB","PIK3CG",18,111,43,1
"515","APOB","PIK3R1",3,98,11,1
"516","APOB","PIK3R2",3,97,10,1
"517","APOB","PIM1",2,93,4,1
"518","APOB","PLCB4",9,98,22,1
"519","APOB","PLCG1",2,94,5,1
"520","APOB","PLXNB2",4,109,22,1
"521","APOB","PMS1",3,100,13,1
"522","APOB","PMS2",2,97,8,1
"523","APOB","POLE",6,101,20,1
"524","APOB","POLQ",8,112,30,1
"525","APOB","POLRMT",2,92,3,1
"526","APOB","PPM1D",2,92,3,1
"527","APOB","PPP2R1A",4,99,14,1
"528","APOB","PPP6C",2,95,6,1
"529","APOB","PTEN",10,112,33,1
"530","APOB","PTPN11",4,95,10,1
"531","APOB","PTPRC",6,117,31,1
"532","APOB","PTPRD",8,118,34,1
"533","APOB","RAD21",3,93,6,1
"534","APOB","RAF1",2,93,4,1
"535","APOB","RASA1",5,106,22,1
"536","APOB","RB1",3,109,20,1
"537","APOB","RET",2,110,20,1
"538","APOB","RIT1",2,94,5,1
"539","APOB","RNF111",3,98,11,1
"540","APOB","RXRA",2,96,7,1
"541","APOB","SCAF4",2,99,10,1
"542","APOB","SETBP1",5,105,21,1
"543","APOB","SETD2",5,99,16,1
"544","APOB","SF1",3,94,7,1
"545","APOB","SF3B1",4,98,13,1
"546","APOB","SMAD2",2,93,4,1
"547","APOB","SMARCA1",2,99,10,1
"548","APOB","SMARCA4",3,103,16,1
"549","APOB","SMARCB1",2,94,5,1
"550","APOB","SOS1",3,102,15,1
"551","APOB","SPTA1",27,150,63.05,1
"552","APOB","STAG2",4,94,9,1
"553","APOB","TAF1",4,106,20,1
"554","APOB","TBL1XR1",5,93,10,1
"555","APOB","TBX3",4,104,18,1
"556","APOB","TCF12",3,93,6,1
"557","APOB","TET2",3,103,16,1
"558","APOB","TGFBR2",2,99,10,1
"559","APOB","TLR4",9,119,36,1
"560","APOB","TMSB4X",2,92,3,1
"561","APOB","TNFAIP3",4,93,8,1
"562","APOB","TP53",69,278,89,1
"563","APOB","TSC1",2,96,7,1
"564","APOB","TSC2",4,96,11,1
"565","APOB","USP9X",4,107,21,1
"566","APOB","WT1",7,101,21,1
"567","APOB","XPO1",3,94,7,1
"568","APOB","ZBTB20",6,107,24,1
"569","APOB","ZBTB7B",2,99,10,1
"570","APOB","ZCCHC12",5,94,11,1
"571","APOB","ZFHX3",10,116,36,1
"572","APOB","ZFP36L1",2,100,11,1
"573","APOB","ZFP36L2",2,96,7,1
"574","APOB","ZMYM3",3,102,15,1
"575","APOB","ZNF133",3,95,8,1
"576","APOB","ZNF750",3,94,7,1
"577","AR","DMD",2,76,7,1
"578","AR","DNMT3A",2,15,6,1
"579","AR","MACF1",2,64,7,1
"580","AR","MAP3K4",2,19,7,1
"581","AR","NCOR1",2,30,7,1
"582","AR","PPP2R1A",2,17,7,1
"583","AR","TP53",3,324,7,1
"584","ARAF","BRCA1",2,19,4,1
"585","ARAF","CDKN2A",2,59,4,1
"586","ARAF","DMD",2,73,4,1
"587","ARAF","KMT2C",2,54,4,1
"588","ARAF","KMT2D",2,85,4,1
"589","ARAF","PIK3CA",2,54,4,1
"590","ARAF","SPTA1",3,109,4,1
"591","ARAF","TP53",3,321,4,1
"592","ARHGAP35","ARID2",3,46,17,1
"593","ARHGAP35","ARID5B",2,38,13,1
"594","ARHGAP35","ASXL1",2,44,15,1
"595","ARHGAP35","ASXL2",2,47,16,1
"596","ARHGAP35","ATM",4,51,19,1
"597","ARHGAP35","ATR",2,49,17,1
"598","ARHGAP35","B2M",2,30,7,1
"599","ARHGAP35","BRCA1",4,38,14.05,1
"600","ARHGAP35","BRCA2",3,53,18,1
"601","ARHGAP35","CACNA1A",5,50,19,1
"602","ARHGAP35","CASP8",2,35,11,1
"603","ARHGAP35","CDKN2A",6,74,23,1
"604","ARHGAP35","CHD4",2,37,12,1
"605","ARHGAP35","CHD8",3,39,14,1
"606","ARHGAP35","CREBBP",2,57,18,1
"607","ARHGAP35","CUL3",2,44,15,1
"608","ARHGAP35","CYLD",3,37,13,1
"609","ARHGAP35","DICER1",3,37,13,1
"610","ARHGAP35","DMD",4,92,23,1
"611","ARHGAP35","EGFR",2,39,13,1
"612","ARHGAP35","EP300",2,41,14,1
"613","ARHGAP35","EPHA2",2,35,11,1
"614","ARHGAP35","EPHA3",6,59,21,1
"615","ARHGAP35","ERBB4",7,60,22,1
"616","ARHGAP35","EZH2",3,29,8,1
"617","ARHGAP35","FAT1",4,82,23,1
"618","ARHGAP35","FBXW7",2,46,16,1
"619","ARHGAP35","FGFR2",2,39,13,1
"620","ARHGAP35","FLNA",3,51,18,1
"621","ARHGAP35","FLT3",5,37,16,1
"622","ARHGAP35","GATA3",3,37,13,1
"623","ARHGAP35","HGF",2,58,19,1
"624","ARHGAP35","HLA-A",2,30,7,1
"625","ARHGAP35","HRAS",3,27,6,1
"626","ARHGAP35","HUWE1",3,65,21,1
"627","ARHGAP35","INPPL1",2,37,12,1
"628","ARHGAP35","IRF6",3,35,12,1
"629","ARHGAP35","KEL",2,41,14,1
"630","ARHGAP35","KIF1A",2,52,17,1
"631","ARHGAP35","KIT",2,49,17,1
"632","ARHGAP35","KMT2A",2,53,18,1
"633","ARHGAP35","KMT2C",6,69,22,1
"634","ARHGAP35","KMT2D",8,96,25,1
"635","ARHGAP35","MACF1",8,72,23,1
"636","ARHGAP35","MAP3K1",2,36,11.05,1
"637","ARHGAP35","MAPK1",3,26,5,1
"638","ARHGAP35","MECOM",2,40,13,1
"639","ARHGAP35","MET",2,30,7,1
"640","ARHGAP35","MUC6",5,51,19,1
"641","ARHGAP35","MYCN",2,30,7,1
"642","ARHGAP35","MYH9",3,51,18,1
"643","ARHGAP35","NF1",3,68,21,1
"644","ARHGAP35","NFE2L2",6,81,24,1
"645","ARHGAP35","NOTCH2",3,45,16,1
"646","ARHGAP35","NSD1",2,51,17,1
"647","ARHGAP35","NUP133",2,39,13,1
"648","ARHGAP35","PBRM1",3,31,10,1
"649","ARHGAP35","PDGFRA",4,46,18,1
"650","ARHGAP35","PDS5B",2,33,9,1
"651","ARHGAP35","PIK3CA",2,77,21,1
"652","ARHGAP35","PIK3CG",4,73,22,1
